date,series_id,value,unit,frequency,release_version
2009-11-09,obm_utxo_eod_count_daily,24912,outputs,daily,OBM v0.1.0
2009-11-10,obm_utxo_eod_count_daily,24990,outputs,daily,OBM v0.1.0
2009-11-11,obm_utxo_eod_count_daily,25012,outputs,daily,OBM v0.1.0
2009-11-12,obm_utxo_eod_count_daily,25078,outputs,daily,OBM v0.1.0
2009-11-13,obm_utxo_eod_count_daily,25150,outputs,daily,OBM v0.1.0
2009-11-14,obm_utxo_eod_count_daily,25229,outputs,daily,OBM v0.1.0
2009-11-15,obm_utxo_eod_count_daily,25325,outputs,daily,OBM v0.1.0
2009-11-16,obm_utxo_eod_count_daily,25422,outputs,daily,OBM v0.1.0
2009-11-17,obm_utxo_eod_count_daily,25514,outputs,daily,OBM v0.1.0
2009-11-18,obm_utxo_eod_count_daily,25593,outputs,daily,OBM v0.1.0
2009-11-19,obm_utxo_eod_count_daily,25574,outputs,daily,OBM v0.1.0
2009-11-20,obm_utxo_eod_count_daily,25660,outputs,daily,OBM v0.1.0
2009-11-21,obm_utxo_eod_count_daily,25733,outputs,daily,OBM v0.1.0
2009-11-22,obm_utxo_eod_count_daily,25839,outputs,daily,OBM v0.1.0
2009-11-23,obm_utxo_eod_count_daily,25935,outputs,daily,OBM v0.1.0
2009-11-24,obm_utxo_eod_count_daily,26028,outputs,daily,OBM v0.1.0
2009-11-25,obm_utxo_eod_count_daily,26118,outputs,daily,OBM v0.1.0
2009-11-26,obm_utxo_eod_count_daily,26202,outputs,daily,OBM v0.1.0
2009-11-27,obm_utxo_eod_count_daily,26276,outputs,daily,OBM v0.1.0
2009-11-28,obm_utxo_eod_count_daily,26347,outputs,daily,OBM v0.1.0
